날짜,순위,영화명,개봉일,일일관객수,누적관객수,일일매출액
2025-08-21,6,어글리 시스터,2025-08-20,3001,8212,28578700
2025-08-21,7,킹 오브 킹스,2025-07-16,2854,1255650,25786250
2025-08-21,8,극장판 귀멸의 칼날: 무한성편,2025-08-22,2330,25962,37098000
2025-08-21,9,백산 - 의령에서 발해까지,2025-02-05,2087,10470,11978500
2025-08-21,10,스머프,2025-08-06,1700,164398,12877300
2025-08-22,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,517922,543884,5674122640
2025-08-22,2,좀비딸,2025-07-30,48263,4779599,468655590
2025-08-22,3,F1 더 무비,2025-06-25,27337,4381466,284507800
2025-08-22,4,악마가 이사왔다,2025-08-13,8380,342157,76451850
2025-08-22,5,긴키 지방의 어느 장소에 대하여,2025-08-13,8285,151205,88393020
2025-08-22,6,온리 갓 노우즈 에브리띵,2025-08-22,4318,7376,38219600
2025-08-22,7,어글리 시스터,2025-08-20,2531,10743,26733200
2025-08-22,8,독립군: 끝나지 않은 전쟁,2025-08-13,2018,26296,18052900
2025-08-22,9,스머프,2025-08-06,1904,166302,13798000
2025-08-22,10,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,1886,216604,11416200
2025-08-23,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,606257,1150141,6504297540
2025-08-23,2,좀비딸,2025-07-30,116869,4896468,1144051270
2025-08-23,3,F1 더 무비,2025-06-25,64044,4445510,656185450
2025-08-23,4,악마가 이사왔다,2025-08-13,19304,361461,196554320
2025-08-23,5,긴키 지방의 어느 장소에 대하여,2025-08-13,18908,170113,195663580
2025-08-23,6,킹 오브 킹스,2025-07-16,8748,1266129,83937900
2025-08-23,7,스머프,2025-08-06,5327,171629,48093840
2025-08-23,8,배드 가이즈 2,2025-07-30,5072,382385,46352600
2025-08-23,9,어글리 시스터,2025-08-20,4058,14801,43275200
2025-08-23,10,온리 갓 노우즈 에브리띵,2025-08-22,3829,11205,36361800
2025-08-24,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,498936,1649077,5355541070
2025-08-24,2,좀비딸,2025-07-30,107084,5003552,1041088460
2025-08-24,3,F1 더 무비,2025-06-25,59898,4505408,608919580
2025-08-24,4,긴키 지방의 어느 장소에 대하여,2025-08-13,18460,188573,190485420
2025-08-24,5,악마가 이사왔다,2025-08-13,17146,378607,173535630
2025-08-24,6,킹 오브 킹스,2025-07-16,11993,1278122,114990200
2025-08-24,7,배드 가이즈 2,2025-07-30,5383,387768,50541120
2025-08-24,8,스머프,2025-08-06,5242,176871,47527250
2025-08-24,9,온리 갓 노우즈 에브리띵,2025-08-22,2852,14057,27718500
2025-08-24,10,어글리 시스터,2025-08-20,2667,17468,27887900
2025-08-25,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,215368,1864445,2331854220
2025-08-25,2,좀비딸,2025-07-30,28928,5032480,275759600
2025-08-25,3,F1 더 무비,2025-06-25,20195,4525603,201183230
2025-08-25,4,긴키 지방의 어느 장소에 대하여,2025-08-13,6675,195248,68443960
2025-08-25,5,악마가 이사왔다,2025-08-13,5390,383997,50166500
2025-08-25,6,어글리 시스터,2025-08-20,1493,18961,15494200
2025-08-25,7,온리 갓 노우즈 에브리띵,2025-08-22,1266,15323,10538200
2025-08-25,8,독립군: 끝나지 않은 전쟁,2025-08-13,1243,32828,11456600
2025-08-25,9,발레리나,2025-08-06,1024,315120,10060500
2025-08-25,10,킹 오브 킹스,2025-07-16,1004,1279126,9245200
2025-08-26,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,152305,2016750,1681574480
2025-08-26,2,좀비딸,2025-07-30,27583,5060063,259026240
2025-08-26,3,F1 더 무비,2025-06-25,19280,4544883,191249650
2025-08-26,4,악마가 이사왔다,2025-08-13,6165,390162,54141200
2025-08-26,5,긴키 지방의 어느 장소에 대하여,2025-08-13,6089,201337,62221690
2025-08-26,6,어글리 시스터,2025-08-20,1453,20414,15230600
2025-08-26,7,발레리나,2025-08-06,1317,316437,13008000
2025-08-26,8,온리 갓 노우즈 에브리띵,2025-08-22,1292,16615,10956900
2025-08-26,9,킹 오브 킹스,2025-07-16,1191,1280317,10604840
2025-08-26,10,독립군: 끝나지 않은 전쟁,2025-08-13,1170,33998,10704800
2025-08-27,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,217627,2234377,1940977120
2025-08-27,2,좀비딸,2025-07-30,57529,5117592,440955280
2025-08-27,3,F1 더 무비,2025-06-25,43315,4588198,347637610
2025-08-27,4,노바디2,2025-08-27,17097,21121,128823800
2025-08-27,5,첫사랑 엔딩,2025-08-27,15615,15615,125520740
2025-08-27,6,긴키 지방의 어느 장소에 대하여,2025-08-13,8226,209563,66291140
2025-08-27,7,악마가 이사왔다,2025-08-13,7109,397271,54868600
2025-08-27,8,프리키 프라이데이 2,2025-08-27,6244,6941,49495500
2025-08-27,9,그랑 메종 파리,2025-08-27,3098,3404,21364500
2025-08-27,10,독립군: 끝나지 않은 전쟁,2025-08-13,2431,36429,18799900
2025-08-28,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,118642,2353019,1319118880
2025-08-28,2,임영웅 [아임 히어로 2] 청음회,2025-08-28,50068,50068,200272000
2025-08-28,3,좀비딸,2025-07-30,27948,5145540,256452190
2025-08-28,4,F1 더 무비,2025-06-25,20559,4608757,209032980
2025-08-28,5,첫사랑 엔딩,2025-08-27,8238,23853,77167100
2025-08-28,6,긴키 지방의 어느 장소에 대하여,2025-08-13,4874,214437,50507840
2025-08-28,7,노바디2,2025-08-27,4290,25411,40405300
2025-08-28,8,악마가 이사왔다,2025-08-13,4187,401458,37702300
2025-08-28,9,프리키 프라이데이 2,2025-08-27,3244,10185,29831350
2025-08-28,10,온리 갓 노우즈 에브리띵,2025-08-22,1677,18861,13286200
2025-08-29,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,164974,2517993,1889585970
2025-08-29,2,좀비딸,2025-07-30,35788,5181328,342473970
2025-08-29,3,F1 더 무비,2025-06-25,28938,4637695,306959710
2025-08-29,4,첫사랑 엔딩,2025-08-27,8755,32608,85489200
2025-08-29,5,긴키 지방의 어느 장소에 대하여,2025-08-13,7131,221568,75857670
2025-08-29,6,노바디2,2025-08-27,5032,30443,51100300
2025-08-29,7,악마가 이사왔다,2025-08-13,4564,406022,41600640
2025-08-29,8,슈퍼소닉,2016-11-24,3774,22980,41800560
2025-08-29,9,프리키 프라이데이 2,2025-08-27,3616,13801,34198060
2025-08-29,10,그랑 메종 파리,2025-08-27,1722,6676,13014900
2025-08-30,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,350763,2868756,3833946550
2025-08-30,2,좀비딸,2025-07-30,87155,5268483,850503090
2025-08-30,3,F1 더 무비,2025-06-25,64041,4701736,667008610
2025-08-30,4,긴키 지방의 어느 장소에 대하여,2025-08-13,16039,237607,167444200
2025-08-30,5,첫사랑 엔딩,2025-08-27,15295,47903,153105370
2025-08-30,6,노바디2,2025-08-27,8519,38962,85923700
2025-08-30,7,악마가 이사왔다,2025-08-13,6118,412140,58731600
2025-08-30,8,킹 오브 킹스,2025-07-16,4980,1288168,46215700
2025-08-30,9,프리키 프라이데이 2,2025-08-27,4651,18452,44777800
2025-08-30,10,스머프,2025-08-06,2961,183027,26034600
2025-08-31,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,284962,3153718,3086078010
2025-08-31,2,좀비딸,2025-07-30,78593,5347076,761048990
2025-08-31,3,F1 더 무비,2025-06-25,58648,4760384,597184990
2025-08-31,4,첫사랑 엔딩,2025-08-27,16434,64337,163152210
2025-08-31,5,긴키 지방의 어느 장소에 대하여,2025-08-13,12949,250556,135236880
2025-08-31,6,킹 오브 킹스,2025-07-16,7867,1296035,70634000
2025-08-31,7,노바디2,2025-08-27,7082,46044,69913400
2025-08-31,8,악마가 이사왔다,2025-08-13,5086,417226,48449920
2025-08-31,9,프리키 프라이데이 2,2025-08-27,4104,22556,39443640
2025-08-31,10,스머프,2025-08-06,3249,186276,29760500
2025-09-01,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,88577,3242295,976910710
2025-09-01,2,F1 더 무비,2025-06-25,19327,4779711,192918670
2025-09-01,3,좀비딸,2025-07-30,17756,5364832,168179300
2025-09-01,4,첫사랑 엔딩,2025-08-27,5894,70231,56511850
2025-09-01,5,긴키 지방의 어느 장소에 대하여,2025-08-13,3648,254204,37375500
2025-09-01,6,노바디2,2025-08-27,2657,48701,25009400
2025-09-01,7,악마가 이사왔다,2025-08-13,1939,419165,18471100
2025-09-01,8,프리키 프라이데이 2,2025-08-27,1828,24384,16846000
2025-09-01,9,머티리얼리스트,2025-08-08,1258,59640,7649600
2025-09-01,10,백산 - 의령에서 발해까지,2025-02-05,1247,20048,6541500
2025-09-02,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,73984,3316279,813518760
2025-09-02,2,F1 더 무비,2025-06-25,18309,4798020,186635840
2025-09-02,3,좀비딸,2025-07-30,16746,5381578,154255280
2025-09-02,4,첫사랑 엔딩,2025-08-27,6616,76847,62830300
2025-09-02,5,긴키 지방의 어느 장소에 대하여,2025-08-13,3114,257318,31681200
2025-09-02,6,악마가 이사왔다,2025-08-13,2939,422104,26802700
2025-09-02,7,노바디2,2025-08-27,2668,51369,25001900
2025-09-02,8,프리키 프라이데이 2,2025-08-27,2366,26750,21487300
2025-09-02,9,온리 갓 노우즈 에브리띵,2025-08-22,749,23176,6075500
2025-09-02,10,모노노케 히메,2003-04-25,624,1219,10608000
2025-09-03,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,79539,3395818,838092040
2025-09-03,2,컨저링: 마지막 의식,2025-09-03,39581,39926,397341310
2025-09-03,3,F1 더 무비,2025-06-25,14607,4812627,141457480
2025-09-03,4,좀비딸,2025-07-30,14602,5396180,133630700
2025-09-03,5,투게더,2025-09-03,7925,10504,56333900
2025-09-03,6,첫사랑 엔딩,2025-08-27,4071,80918,38704600
2025-09-03,7,이티,1984-06-23,2409,10448,23080700
2025-09-03,8,살인자 리포트,2025-09-05,1892,2790,17028000
2025-09-03,9,긴키 지방의 어느 장소에 대하여,2025-08-13,1558,258876,15535300
2025-09-03,10,악마가 이사왔다,2025-08-13,1517,423621,13782100
2025-09-04,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,62698,3458516,678161700
2025-09-04,2,컨저링: 마지막 의식,2025-09-03,28534,68460,286830930
2025-09-04,3,F1 더 무비,2025-06-25,13230,4825857,132347510
2025-09-04,4,좀비딸,2025-07-30,12987,5409167,119625700
2025-09-04,5,투게더,2025-09-03,4515,15019,34885600
2025-09-04,6,첫사랑 엔딩,2025-08-27,3468,84386,32606400
2025-09-04,7,악마가 이사왔다,2025-08-13,1534,425155,12818700
2025-09-04,8,긴키 지방의 어느 장소에 대하여,2025-08-13,1307,260183,13145900
2025-09-04,9,노바디2,2025-08-27,1200,53898,10973700
2025-09-04,10,이티,1984-06-23,1044,11492,10006600
2025-09-05,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,100151,3558667,1129519280
2025-09-05,2,컨저링: 마지막 의식,2025-09-03,38202,106662,395645550
2025-09-05,3,살인자 리포트,2025-09-05,36081,38871,347284730
2025-09-05,4,F1 더 무비,2025-06-25,17289,4843146,174907920
2025-09-05,5,좀비딸,2025-07-30,15723,5424890,147751490
2025-09-05,6,첫사랑 엔딩,2025-08-27,4764,89150,46550620
2025-09-05,7,투게더,2025-09-03,3646,18665,33246200
2025-09-05,8,전력질주,2025-09-10,1813,1813,18692900
2025-09-05,9,긴키 지방의 어느 장소에 대하여,2025-08-13,1705,261888,18292180
2025-09-05,10,악마가 이사왔다,2025-08-13,1127,426282,9537200
2025-09-06,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,219105,3777772,2357291100
2025-09-06,2,컨저링: 마지막 의식,2025-09-03,72228,178890,750656230
2025-09-06,3,살인자 리포트,2025-09-05,60626,99497,593778900
2025-09-06,4,F1 더 무비,2025-06-25,38671,4881817,389718510
2025-09-06,5,좀비딸,2025-07-30,38508,5463398,372593370
2025-09-06,6,첫사랑 엔딩,2025-08-27,9976,99126,97001420
2025-09-06,7,투게더,2025-09-03,6046,24711,55155500
2025-09-06,8,아기돼지 3형제: 도넛별 대모험,2025-09-04,4613,8658,40827400
2025-09-06,9,긴키 지방의 어느 장소에 대하여,2025-08-13,3688,265576,38136000
2025-09-06,10,킹 오브 킹스,2025-07-16,2531,1300533,24189950
2025-09-07,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,179831,3957603,1922652800
2025-09-07,2,컨저링: 마지막 의식,2025-09-03,54257,233147,562117020
2025-09-07,3,살인자 리포트,2025-09-05,53247,152744,522845670
2025-09-07,4,좀비딸,2025-07-30,33055,5496453,318832730
2025-09-07,5,F1 더 무비,2025-06-25,31654,4913471,316817320
2025-09-07,6,첫사랑 엔딩,2025-08-27,10512,109638,102632790
2025-09-07,7,아기돼지 3형제: 도넛별 대모험,2025-09-04,5166,13824,45318800
2025-09-07,8,투게더,2025-09-03,4323,29034,39760800
2025-09-07,9,긴키 지방의 어느 장소에 대하여,2025-08-13,2953,268529,30588330
2025-09-07,10,킹 오브 킹스,2025-07-16,1993,1302526,19361200
2025-09-08,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,54196,4011799,612811690
2025-09-08,2,살인자 리포트,2025-09-05,20685,173429,207773020
2025-09-08,3,컨저링: 마지막 의식,2025-09-03,18404,251551,196515700
2025-09-08,4,F1 더 무비,2025-06-25,10008,4923479,104975240
2025-09-08,5,좀비딸,2025-07-30,7144,5503597,70148910
2025-09-08,6,첫사랑 엔딩,2025-08-27,3001,112639,30789000
2025-09-08,7,투게더,2025-09-03,1734,30768,16666300
2025-09-08,8,악마가 이사왔다,2025-08-13,768,429431,7314500
2025-09-08,9,3670,2025-09-03,720,8272,7312200
2025-09-08,10,긴키 지방의 어느 장소에 대하여,2025-08-13,693,269222,7408600
2025-09-09,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,48732,4060531,558482810
2025-09-09,2,살인자 리포트,2025-09-05,21398,194827,211423950
2025-09-09,3,컨저링: 마지막 의식,2025-09-03,15407,266958,165257400
2025-09-09,4,F1 더 무비,2025-06-25,9733,4933212,100349940
2025-09-09,5,좀비딸,2025-07-30,7944,5511541,74741800
2025-09-09,6,첫사랑 엔딩,2025-08-27,2697,115336,27849400
2025-09-09,7,투게더,2025-09-03,2505,33273,20294000
2025-09-09,8,3학년 2학기,2025-09-03,1268,8207,9674900
2025-09-09,9,3670,2025-09-03,1040,9312,10005200
2025-09-09,10,귀시,2025-09-17,1017,1211,9153000
2025-09-10,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,41176,4101707,436879480
2025-09-10,2,살인자 리포트,2025-09-05,18792,213619,185781790
2025-09-10,3,F1 더 무비,2025-06-25,16125,4949337,123804950
2025-09-10,4,컨저링: 마지막 의식,2025-09-03,14507,281465,154014470
2025-09-10,5,홈캠,2025-09-10,13306,14709,108178400
2025-09-10,6,모노노케 히메,2003-04-25,9939,11158,171259500
2025-09-10,7,좀비딸,2025-07-30,9807,5521348,69341200
2025-09-10,8,건국전쟁2 ,2025-09-10,3405,4154,32634900
2025-09-10,9,전력질주,2025-09-10,3229,5042,23071700
2025-09-10,10,토이 스토리 ,1995-12-30,2950,4282,27860200
2025-09-11,1,얼굴,2025-09-11,35018,35316,343731750
2025-09-11,2,극장판 귀멸의 칼날: 무한성편,2025-08-22,33824,4135531,365172380
2025-09-11,3,살인자 리포트,2025-09-05,13595,227214,134253290
2025-09-11,4,F1 더 무비,2025-06-25,11605,4960942,87272440
2025-09-11,5,컨저링: 마지막 의식,2025-09-03,11276,292741,121099120
2025-09-11,6,홈캠,2025-09-10,7320,22029,61665700
2025-09-11,7,좀비딸,2025-07-30,6919,5528267,47559300
2025-09-11,8,모노노케 히메,2003-04-25,4864,16022,88759500
2025-09-11,9,퍼펙트 블루,2004-05-26,4319,4882,48435250
2025-09-11,10,건국전쟁2 ,2025-09-10,2548,6702,23700550
2025-09-12,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,54177,4189708,620638010
2025-09-12,2,얼굴,2025-09-11,53287,88603,558082080
2025-09-12,3,F1 더 무비,2025-06-25,18067,4979009,134721260
2025-09-12,4,컨저링: 마지막 의식,2025-09-03,17146,309887,192378370
2025-09-12,5,살인자 리포트,2025-09-05,17090,244304,176195500
2025-09-12,6,홈캠,2025-09-10,8972,31001,84454300
2025-09-12,7,좀비딸,2025-07-30,8076,5536343,56009400
2025-09-12,8,모노노케 히메,2003-04-25,4483,20505,85807000
2025-09-12,9,건국전쟁2 ,2025-09-10,2610,9312,26061100
2025-09-12,10,전력질주,2025-09-10,2462,9175,16838900
2025-09-13,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,156109,4345817,1733762510
2025-09-13,2,얼굴,2025-09-11,120353,208956,1278923630
2025-09-13,3,F1 더 무비,2025-06-25,33615,5012624,248071110
2025-09-13,4,컨저링: 마지막 의식,2025-09-03,32911,342798,363910120
2025-09-13,5,살인자 리포트,2025-09-05,29868,274172,320234500
2025-09-13,6,좀비딸,2025-07-30,20709,5557052,145150100
2025-09-13,7,홈캠,2025-09-10,17274,48275,174705500
2025-09-13,8,모노노케 히메,2003-04-25,7082,27587,136175500
2025-09-13,9,건국전쟁2 ,2025-09-10,5495,14807,56818000
2025-09-13,10,첫사랑 엔딩,2025-08-27,4771,126053,51070660
2025-09-14,1,극장판 귀멸의 칼날: 무한성편,2025-08-22,120133,4465950,1325036530
2025-09-14,2,얼굴,2025-09-11,108274,317230,1149219950
2025-09-14,3,F1 더 무비,2025-06-25,26381,5039005,193667830
2025-09-14,4,살인자 리포트,2025-09-05,23411,297583,250152400
2025-09-14,5,컨저링: 마지막 의식,2025-09-03,22977,365775,251811270
2025-09-14,6,좀비딸,2025-07-30,18241,5575293,128093600
2025-09-14,7,홈캠,2025-09-10,13801,62076,139293600
2025-09-14,8,건국전쟁2 ,2025-09-10,6042,20849,63769400
2025-09-14,9,모노노케 히메,2003-04-25,5769,33356,109499500
2025-09-14,10,첫사랑 엔딩,2025-08-27,5049,131102,53445200
2025-09-15,1,얼굴,2025-09-11,39495,356725,401917270
2025-09-15,2,극장판 귀멸의 칼날: 무한성편,2025-08-22,33239,4499189,372320260
2025-09-15,3,살인자 리포트,2025-09-05,8974,306557,90213020
2025-09-15,4,F1 더 무비,2025-06-25,8616,5047621,63342760
2025-09-15,5,컨저링: 마지막 의식,2025-09-03,7298,373073,79315240
2025-09-15,6,좀비딸,2025-07-30,4875,5580168,32954600
2025-09-15,7,홈캠,2025-09-10,4174,66250,41183800
2025-09-15,8,건국전쟁2 ,2025-09-10,2902,23751,26891000
2025-09-15,9,모노노케 히메,2003-04-25,2246,35602,41343000
2025-09-15,10,연의 편지,2025-10-01,1452,2831,13644000
2025-09-16,1,얼굴,2025-09-11,37127,393852,372862560
2025-09-16,2,극장판 귀멸의 칼날: 무한성편,2025-08-22,28190,4527379,312521080
2025-09-16,3,F1 더 무비,2025-06-25,7684,5055305,56672480
2025-09-16,4,살인자 리포트,2025-09-05,6828,313385,69966350
2025-09-16,5,컨저링: 마지막 의식,2025-09-03,6474,379547,69522360
2025-09-16,6,홈캠,2025-09-10,5393,71643,43504200
2025-09-16,7,좀비딸,2025-07-30,4550,5584718,31759900
2025-09-16,8,모노노케 히메,2003-04-25,2867,38469,53560000
2025-09-16,9,건국전쟁2 ,2025-09-10,2655,26406,24622400
2025-09-16,10,악마가 이사왔다,2025-08-13,1163,436088,7929500
2025-09-17,1,얼굴,2025-09-11,39692,433544,395415820
2025-09-17,2,극장판 귀멸의 칼날: 무한성편,2025-08-22,35750,4563129,380641060
2025-09-17,3,모노노케 히메,2003-04-25,30145,68614,299353480
2025-09-17,4,귀시,2025-09-17,9968,11179,97715600
2025-09-17,5,F1 더 무비,2025-06-25,7734,5063039,58553050
2025-09-17,6,살인자 리포트,2025-09-05,6569,319954,64561280
2025-09-17,7,바로 지금 여기,2025-09-17,6081,7370,51328000
2025-09-17,8,좀비딸,2025-07-30,5020,5589738,34508900
2025-09-17,9,컨저링: 마지막 의식,2025-09-03,4652,384199,49686900
2025-09-17,10,너의 이름은.,2017-01-04,4284,3935536,70823700
2025-09-18,1,얼굴,2025-09-11,34348,467892,342399190
2025-09-18,2,극장판 귀멸의 칼날: 무한성편,2025-08-22,25168,4588297,267690170
2025-09-18,3,모노노케 히메,2003-04-25,10997,79611,112049160
2025-09-18,4,귀시,2025-09-17,8178,19357,78597700
2025-09-18,5,F1 더 무비,2025-06-25,7080,5070119,50468400
2025-09-18,6,살인자 리포트,2025-09-05,6639,326593,65008500
2025-09-18,7,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,4789,5068,118633100
2025-09-18,8,좀비딸,2025-07-30,4217,5593955,27788800
2025-09-18,9,컨저링: 마지막 의식,2025-09-03,4173,388372,44538600
2025-09-18,10,너의 이름은.,2017-01-04,3701,3939237,62721600
